,latitude,longitude,depth_drilled,yield,target,fault0,fault1,fault2,fault3,fault4,fault5,fault6
47,38.829567,-119.330937,280.0,40.0,1.0,56.77273655938425,6.218217903550017,19.852909927722163,39.36425934944881,0.3898221194993043,41.35791772278811,17.03966042052772
48,38.91769,-119.2039,220.0,20.0,1.0,56.46833153513989,1.5977311866563786,14.83345205916082,47.723712604563154,2.8763744152730366,51.22086886160889,30.304581033292433
49,39.0,-119.0,304.0,850.0,1.0,65.92928375973696,4.822214158658423,23.257822599849284,56.0843222997974,0.21161320137534329,69.44957395785602,42.64739763386604
50,38.89895,-119.76605,160.0,30.0,1.0,37.260656351491505,2.6485613228950404,2.555264388949954,5.787724206873707,0.7035171717245041,3.1286311569694667,2.219702879074956
51,39.0,-119.0,190.0,35.0,1.0,65.92928375973696,4.822214158658423,23.257822599849284,56.0843222997974,0.21161320137534329,69.44957395785602,42.64739763386604
52,38.705187,-119.54826200000001,150.0,20.0,1.0,61.19103163952334,6.56532048592821,16.912868569019057,24.659690454019454,1.4649184409017415,31.653996171105995,6.410131628970459
53,38.8232,-119.26286699999999,140.0,20.0,1.0,60.854901625914046,0.7234540581784523,15.614742733144487,45.121792247858515,0.5477091376268219,47.26434200973457,21.05959592388587
54,38.785022,-119.39596,210.0,15.0,1.0,58.140757848760146,9.146989492999841,17.08292764347043,36.565210140357934,0.7485730048999445,37.52760417315425,9.589108540880828
55,39.0,-119.0,320.0,150.0,1.0,65.92928375973696,4.822214158658423,23.257822599849284,56.0843222997974,0.21161320137534329,69.44957395785602,42.64739763386604
56,39.0,-120.0,160.0,30.0,1.0,33.72399876133359,4.9568106206872296,13.744214571578366,15.994547123256845,4.980942607557756,12.489679699646052,12.620127305480919
57,38.72463,-119.52533000000001,150.0,20.0,1.0,59.714989214754006,4.302741569922321,15.161203938452008,26.710645964287465,0.28040876191391056,31.576527323920768,4.185120422988834
58,38.723212,-119.524773,150.0,18.0,1.0,59.87990437558546,4.247600096230487,15.326077311373025,26.748656278691858,0.1674285205791898,31.717320043174652,4.125391217010815
59,38.81416,-119.25041,200.0,35.0,1.0,62.3075103720245,0.023904576356958796,14.19744416363859,46.48547931246542,1.0837386518511842,48.543539934154396,21.433970882009138
60,39.0,-119.0,155.0,60.0,1.0,65.92928375973696,4.822214158658423,23.257822599849284,56.0843222997974,0.21161320137534329,69.44957395785602,42.64739763386604
61,39.0,-119.0,140.0,45.0,1.0,65.92928375973696,4.822214158658423,23.257822599849284,56.0843222997974,0.21161320137534329,69.44957395785602,42.64739763386604
62,38.798293,-119.041374,240.0,100.0,1.0,75.8202717599156,3.1061379221485623,12.758355217569505,64.21917263048333,3.6733100415978877,66.61820032350587,37.721090271973736
63,39.0,-119.0,160.0,76.0,1.0,65.92928375973696,4.822214158658423,23.257822599849284,56.0843222997974,0.21161320137534329,69.44957395785602,42.64739763386604
64,38.724382,-119.52578799999999,140.0,25.0,1.0,59.728608217862636,4.340816325778802,15.177529063122574,26.669134134685596,0.24337548484796848,31.56505402196095,4.222290532256157
65,38.9076,-119.19475,160.0,30.0,1.0,57.81157694448992,0.620028668253712,16.178354422877234,48.641848335925,2.938404613239861,52.02333165309411,31.533481216932895
66,39.0,-119.0,140.0,40.0,1.0,65.92928375973696,4.822214158658423,23.257822599849284,56.0843222997974,0.21161320137534329,69.44957395785602,42.64739763386604
67,38.789984000000004,-119.29105700000001,220.0,25.0,1.0,62.359951503149105,3.1653048336226597,14.28936805200401,44.31216228193658,1.236873142616961,45.875122914366294,17.042346060271928
68,38.736521999999994,-119.483577,233.0,15.0,1.0,59.729469095118326,1.5548556079659328,15.318658341598363,30.433661640501324,1.117861623120625,33.55271982333929,1.791141210573155
69,38.722149,-119.333322,340.0,16.0,1.0,66.86327299173517,10.325537112353334,14.088679001399681,43.33947246242396,2.1166633670385555,45.454231708593866,11.306380390618518
70,38.734136,-119.48149,220.0,20.0,1.0,60.04353921264537,1.2335978808146355,15.638893782848967,30.587873570537432,0.8523193729105901,33.85606619200464,1.486120523664132
71,38.724171000000005,-119.526785,145.0,28.0,1.0,59.723649498730175,4.426011799928531,15.178139260967704,26.58124635243594,0.2164781914678818,31.515975732787247,4.306637284450539
72,38.734821999999994,-119.557281,400.0,225.0,1.0,57.80702548328161,7.2039434522241805,13.55351759886123,24.057934628436566,0.36822386821578185,28.765245748584007,7.103637698287817
73,38.790345,-119.29392002831999,220.0,25.0,1.0,62.185574499360214,3.3371586999609537,14.495469847169435,44.07119536042943,1.1286061159566,45.62652746318288,16.844458376608305
74,39.396644,-119.20623700000002,213.0,20.0,1.0,43.517920607207444,15.636208432480078,6.686539237069734,19.398427879970527,4.344728118492168,73.4874892593374,23.963572935599853
75,39.0,-120.0,259.0,30.0,1.0,33.72399876133359,4.9568106206872296,13.744214571578366,15.994547123256845,4.980942607557756,12.489679699646052,12.620127305480919
76,38.902840000000005,-119.19471999999999,319.0,35.0,1.0,58.17500694137792,0.2216373871477978,16.664517259751637,48.71484380796628,2.824288453810415,52.038714960398096,31.181403401346735
77,39.388909999999996,-119.21257,200.0,45.0,1.0,42.729460500781485,15.080283325408288,5.972780101990479,18.868442765891196,3.564261804130405,72.49245213698919,23.108233043710893
78,39.28763,-119.760447,230.0,20.0,1.0,4.370367514415975,6.463733929872601,2.667555002443944,1.6614747735656417,0.01936576504151786,40.62162383238374,3.921703000339444
79,38.886222,-119.674527,300.0,15.0,1.0,39.123719860982256,3.2610142919195355,6.942553843140551,10.363089612359076,2.769576935808859,10.970400136046647,3.67959838779518
